BusinessEntityID,TotalPurchaseYTD,DateFirstPurchase,BirthDate,MaritalStatus,YearlyIncome,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HomeOwnerFlag,NumberCarsOwned
4536,22.7,2004-03-25,1948-11-18,S,25001-50000,M,4.0,0.0,High School,Professional,False,2.0
4535,1572.0,2002-08-14,1957-02-10,M,50001-75000,F,3.0,2.0,Partial College,Professional,True,0.0
4486,1666.0,2004-05-05,1967-11-05,M,25001-50000,F,1.0,1.0,Bachelors ,Clerical,True,0.0
4485,-2443.8,2001-08-21,1947-09-14,S,25001-50000,M,3.0,0.0,Partial College,Clerical,True,2.0
4468,2.7,2004-06-08,1978-03-16,M,25001-50000,M,0.0,0.0,High School,Skilled Manual,True,2.0
4467,1727.6825,2003-03-22,1971-06-07,S,25001-50000,M,0.0,0.0,High School,Manual,False,1.0
4403,-1258.89,2003-06-28,1972-01-09,M,75001-100000,M,0.0,0.0,Bachelors ,Professional,True,3.0
4400,-35.0,2004-03-13,1944-09-08,M,50001-75000,M,4.0,0.0,Bachelors ,Management,True,2.0
4921,-539.99,2002-06-12,1978-03-14,S,0-25000,M,1.0,1.0,High School,Manual,False,0.0
4918,24.0,2004-04-09,1945-08-05,M,50001-75000,F,5.0,1.0,High School,Professional,True,2.0
4904,1085.5,2004-02-14,1966-03-27,S,50001-75000,F,3.0,3.0,Bachelors ,Skilled Manual,True,1.0
4903,27.03,2003-09-10,1971-07-12,S,0-25000,M,0.0,0.0,Partial High School,Manual,False,2.0
4886,-1632.585,2003-04-13,1951-02-16,M,0-25000,F,2.0,1.0,Partial High School,Clerical,True,2.0
4885,30.48,2003-09-07,1964-06-03,M,75001-100000,M,5.0,2.0,Partial College,Professional,True,0.0
5018,-15.0,2003-10-10,1969-09-13,M,75001-100000,M,4.0,4.0,Graduate Degree,Management,False,1.0
5272,-69.99,2004-02-11,1960-08-08,S,0-25000,M,1.0,1.0,High School,Manual,True,1.0
5286,2306.9818,2001-10-30,1969-10-10,M,75001-100000,M,2.0,0.0,Graduate Degree,Professional,True,0.0
5289,543.99,2004-03-02,1963-08-03,M,0-25000,M,3.0,3.0,High School,Manual,True,1.0
5303,-30.0,2003-10-01,1965-03-11,S,25001-50000,M,2.0,2.0,Partial College,Clerical,False,0.0
5304,-3578.27,2001-09-06,1960-04-19,M,50001-75000,M,1.0,0.0,Partial College,Skilled Manual,True,1.0
5321,-69.99,2003-10-24,1966-10-24,M,greater than 100000,M,0.0,1.0,Graduate Degree,Management,True,3.0
5322,-69.99,2003-09-16,1960-06-02,M,50001-75000,M,5.0,4.0,Partial College,Skilled Manual,True,3.0
5336,476.49,2004-02-20,1955-08-14,S,25001-50000,M,1.0,0.0,High School,Clerical,True,2.0
5339,2473.6575,2002-08-21,1956-04-26,S,75001-100000,M,1.0,0.0,Partial College,Skilled Manual,False,1.0
5353,-2821.94,2001-12-10,1973-11-25,S,50001-75000,M,0.0,0.0,Partial College,Professional,False,2.0
5354,337.5,2003-04-13,1968-04-27,S,25001-50000,M,1.0,0.0,Bachelors ,Clerical,True,0.0
5371,20.0,2004-06-13,1972-05-16,S,25001-50000,M,4.0,4.0,High School,Skilled Manual,False,2.0
5372,-1390.095,2002-10-22,1960-12-28,S,0-25000,M,1.0,1.0,Partial College,Manual,False,0.0
5386,563.18,2004-06-10,1964-12-15,M,50001-75000,M,4.0,2.0,Bachelors ,Skilled Manual,False,2.0
5389,-21.98,2004-03-27,1947-03-08,M,50001-75000,M,4.0,1.0,Bachelors ,Management,True,1.0
5403,699.4975,2002-07-21,1965-10-19,M,25001-50000,M,1.0,1.0,Bachelors ,Skilled Manual,True,2.0
5404,2460.06,2003-12-07,1966-02-07,S,75001-100000,M,3.0,3.0,Bachelors ,Skilled Manual,False,1.0
5421,-28.01,2004-06-05,1948-04-11,M,50001-75000,M,2.0,1.0,Partial College,Professional,True,2.0
5422,-30.0,2004-05-30,1949-04-08,M,50001-75000,M,2.0,1.0,Partial College,Professional,True,2.0
5436,13.94,2004-02-05,1950-09-07,M,50001-75000,M,2.0,1.0,Partial College,Professional,True,1.0
5439,1.6,2003-10-27,1966-07-22,M,greater than 100000,M,1.0,1.0,Graduate Degree,Management,True,4.0
5140,-49.99,2003-09-28,1962-12-07,M,25001-50000,M,3.0,2.0,High School,Skilled Manual,True,2.0
5142,503.98,2004-01-14,1952-12-14,M,50001-75000,M,2.0,1.0,Partial High School,Skilled Manual,False,3.0
5165,98.94,2003-08-13,1957-07-24,S,50001-75000,M,2.0,0.0,High School,Professional,True,2.0
5167,-25.0,2004-07-18,1945-04-24,M,50001-75000,M,5.0,1.0,High School,Professional,True,3.0
5174,2375.08,2004-01-24,1951-06-03,M,50001-75000,M,2.0,1.0,Partial College,Professional,True,2.0
5176,2299.99,2004-06-22,1957-02-26,M,greater than 100000,M,2.0,4.0,Partial College,Professional,True,2.0
5199,1679.99,2003-11-24,1947-05-07,S,50001-75000,M,5.0,0.0,Bachelors ,Management,True,3.0
5201,-45.0,2004-06-18,1960-09-20,S,greater than 100000,M,1.0,3.0,Partial College,Professional,False,3.0
5206,14.49,2004-06-12,1979-07-22,S,25001-50000,M,0.0,0.0,Partial College,Skilled Manual,True,1.0
5208,64.66,2003-11-09,1959-02-14,S,50001-75000,M,4.0,0.0,Graduate Degree,Skilled Manual,True,0.0
5210,-41.52,2004-05-05,1978-03-08,M,25001-50000,M,0.0,0.0,Partial College,Skilled Manual,True,1.0
5233,16.0,2003-11-08,1978-09-21,M,0-25000,M,0.0,0.0,Partial College,Manual,True,1.0
5235,95.47,2004-03-28,1939-11-10,M,50001-75000,M,3.0,0.0,Graduate Degree,Management,True,2.0
5240,1659.99,2004-06-01,1952-05-18,S,25001-50000,M,3.0,0.0,Partial College,Professional,True,2.0
5242,592.68,2003-12-04,1962-02-09,M,greater than 100000,M,1.0,3.0,Partial College,Professional,True,4.0
5265,1489.7036,2003-06-25,1942-05-10,S,25001-50000,M,1.0,0.0,Bachelors ,Clerical,True,0.0
5267,-33.01,2003-08-18,1964-10-02,M,25001-50000,M,5.0,5.0,Bachelors ,Skilled Manual,True,2.0
5274,26.69,2004-07-09,1962-08-22,S,greater than 100000,M,1.0,3.0,Bachelors ,Management,True,2.0
5276,-13.01,2004-02-06,1955-02-05,M,50001-75000,M,2.0,0.0,High School,Professional,False,2.0
5299,-2.39,2004-03-30,1963-10-23,M,75001-100000,M,4.0,3.0,Bachelors ,Management,True,0.0
5301,-48.52,2003-08-16,1974-03-16,S,25001-50000,M,0.0,0.0,Partial College,Clerical,True,1.0
5308,1666.0,2004-05-31,1955-10-09,M,25001-50000,M,1.0,0.0,Partial College,Clerical,True,1.0
5310,1165.49,2003-07-14,1969-06-20,S,0-25000,M,0.0,0.0,Partial College,Manual,False,1.0
5333,1512.0,2002-11-07,1947-05-21,M,75001-100000,M,3.0,5.0,Partial High School,Professional,True,0.0
5335,-31.0,2004-03-15,1957-05-25,S,0-25000,M,2.0,1.0,Partial High School,Clerical,False,2.0
5340,30.01,2003-08-07,1966-10-22,M,greater than 100000,M,0.0,1.0,Graduate Degree,Management,True,3.0
5342,1666.0,2004-06-20,1978-04-18,S,25001-50000,M,0.0,0.0,High School,Skilled Manual,False,2.0
5365,-1194.2,2001-07-16,1961-11-13,S,greater than 100000,M,1.0,3.0,Bachelors ,Management,False,2.0
5367,12.5,2003-10-07,1965-11-28,S,25001-50000,M,2.0,2.0,Partial College,Clerical,True,1.0
5374,-2835.92,2001-12-20,1966-10-09,S,75001-100000,M,3.0,3.0,Bachelors ,Skilled Manual,True,1.0
5376,26.7,2003-09-22,1956-08-23,S,0-25000,M,3.0,0.0,Partial High School,Clerical,True,2.0
5399,747.51,2001-10-04,1955-09-23,S,75001-100000,M,2.0,0.0,High School,Skilled Manual,True,2.0
5401,-69.99,2004-04-04,1941-05-24,S,25001-50000,M,4.0,0.0,Bachelors ,Management,True,2.0
5408,543.99,2003-07-08,1953-02-26,S,greater than 100000,M,0.0,5.0,Bachelors ,Management,False,3.0
5410,169.61,2003-08-02,1978-09-17,S,25001-50000,M,0.0,0.0,Partial High School,Clerical,True,2.0
5433,505.0,2003-08-20,1974-11-20,S,25001-50000,M,3.0,3.0,Partial College,Clerical,True,2.0
5435,61.96,2003-10-25,1960-10-06,S,25001-50000,M,0.0,0.0,Bachelors ,Professional,False,1.0
5440,19.2,2004-04-04,1976-07-26,S,25001-50000,M,0.0,0.0,High School,Skilled Manual,False,2.0
5161,34.49,2004-02-13,1972-05-12,M,greater than 100000,M,4.0,5.0,High School,Management,True,4.0
5163,-50.0,2003-08-09,1974-09-26,M,25001-50000,M,0.0,0.0,High School,Professional,True,2.0
5178,2389.01,2004-05-18,1964-10-20,S,greater than 100000,M,3.0,2.0,Bachelors ,Management,True,4.0
5180,4674.05,2002-10-11,1971-03-13,S,25001-50000,M,2.0,2.0,Partial College,Clerical,True,1.0
5195,2.7,2003-12-19,1966-01-13,M,50001-75000,M,0.0,0.0,Graduate Degree,Professional,True,0.0
5197,-20.01,2004-03-24,1942-09-10,M,50001-75000,M,3.0,0.0,Graduate Degree,Management,True,2.0
5212,-1594.595,2002-12-14,1965-11-15,S,25001-50000,M,2.0,2.0,Partial College,Clerical,True,1.0
5214,-1567.115,2003-01-13,1952-05-10,S,0-25000,M,2.0,0.0,Partial College,Manual,True,1.0
5227,-2375.08,2003-10-16,1969-08-16,M,50001-75000,M,5.0,0.0,Graduate Degree,Professional,True,0.0
5229,-107.06,2003-10-25,1967-05-20,M,greater than 100000,M,0.0,0.0,Graduate Degree,Management,True,0.0
5231,4654.03,2001-10-08,1961-03-08,M,50001-75000,M,1.0,0.0,Bachelors ,Professional,True,1.0
5244,-323.67,2001-08-31,1949-05-24,M,0-25000,M,2.0,1.0,Partial High School,Clerical,True,2.0
5246,-31.0,2004-05-16,1957-02-10,S,greater than 100000,M,2.0,3.0,High School,Professional,False,4.0
5261,2854.1818,2002-11-21,1944-03-24,M,greater than 100000,M,3.0,4.0,Bachelors ,Management,True,3.0
5263,5.0,2003-08-25,1964-11-23,S,50001-75000,M,0.0,0.0,Bachelors ,Professional,False,1.0
5278,-105.02,2003-10-27,1965-11-07,M,75001-100000,M,5.0,5.0,Bachelors ,Professional,True,4.0
5280,-20.01,2003-12-14,1974-11-02,S,25001-50000,M,0.0,0.0,Partial College,Clerical,False,1.0
5295,813.9818,2001-12-04,1967-01-15,S,25001-50000,M,0.0,0.0,Partial College,Skilled Manual,True,1.0
5297,-9.99,2004-05-01,1944-02-07,M,50001-75000,M,4.0,0.0,Bachelors ,Management,True,2.0
5312,-3.99,2004-03-19,1965-07-22,M,25001-50000,M,1.0,0.0,Bachelors ,Skilled Manual,True,0.0
5314,1512.0,2003-01-01,1968-09-19,M,50001-75000,M,2.0,2.0,Bachelors ,Skilled Manual,True,1.0
5329,66.69,2004-03-07,1912-08-14,M,0-25000,M,2.0,0.0,Partial High School,Manual,True,1.0
5331,-4.99,2004-06-07,1955-03-05,S,50001-75000,M,2.0,0.0,High School,Professional,True,2.0
5344,-782.99,2003-03-28,1959-03-02,S,75001-100000,M,5.0,0.0,Bachelors ,Professional,True,1.0
5346,114.99,2004-01-07,1975-04-10,S,50001-75000,M,0.0,0.0,Bachelors ,Professional,True,3.0
5361,-220.955,2002-10-08,1976-12-04,S,25001-50000,M,0.0,0.0,Partial College,Skilled Manual,False,1.0
5363,559.19,2004-06-24,1969-05-28,M,0-25000,M,2.0,2.0,High School,Manual,True,0.0
5378,-69.99,2003-12-01,1952-07-13,S,50001-75000,M,2.0,1.0,High School,Professional,True,2.0
5380,404.77,2004-04-20,1973-05-15,S,25001-50000,M,0.0,0.0,Partial College,Clerical,True,1.0
5395,81.69,2003-10-13,1964-09-07,M,50001-75000,M,3.0,3.0,Bachelors ,Professional,True,2.0
5397,1690.48,2004-03-20,1969-10-20,S,25001-50000,M,0.0,0.0,Graduate Degree,Clerical,False,0.0
5412,-28.01,2003-10-06,1959-03-08,M,50001-75000,M,4.0,0.0,Graduate Degree,Skilled Manual,False,0.0
5414,-21.0,2004-06-26,1974-02-06,M,25001-50000,M,0.0,0.0,Partial College,Skilled Manual,True,1.0
5429,946.98,2002-12-16,1969-01-04,S,0-25000,M,0.0,0.0,Partial College,Manual,False,1.0
5431,-765.2764,2003-03-09,1971-07-11,S,75001-100000,M,0.0,0.0,Bachelors ,Professional,False,3.0
5446,12.97,2003-08-05,1940-11-07,M,greater than 100000,M,1.0,2.0,Graduate Degree,Management,True,4.0
5448,816.97,2004-04-12,1972-11-22,S,25001-50000,M,0.0,0.0,Graduate Degree,Skilled Manual,False,0.0
5461,1573.26,2003-11-28,1948-02-20,M,50001-75000,M,2.0,1.0,Partial College,Professional,True,1.0
5169,-4.99,2004-06-28,1966-07-16,M,greater than 100000,M,0.0,1.0,Graduate Degree,Management,True,4.0
5170,22.7,2003-12-04,1943-08-10,M,50001-75000,M,4.0,0.0,Bachelors ,Management,True,2.0
5187,-29.99,2003-12-08,1965-10-04,M,25001-50000,M,3.0,3.0,Bachelors ,Skilled Manual,True,2.0
5188,774.04,2003-09-13,1950-03-06,S,0-25000,M,2.0,1.0,Partial High School,Clerical,False,2.0
5202,2.7,2003-08-31,1965-11-27,M,75001-100000,M,4.0,1.0,Partial College,Professional,True,4.0
5205,1085.5,2002-10-13,1957-08-26,M,50001-75000,M,1.0,0.0,Partial College,Skilled Manual,True,1.0
5219,27.69,2004-07-10,1960-03-26,M,75001-100000,M,4.0,3.0,High School,Professional,True,3.0
5220,-10.01,2004-04-18,1947-01-09,M,75001-100000,M,5.0,0.0,Partial High School,Skilled Manual,False,2.0
5237,1645.3018,2003-03-03,1962-01-07,M,50001-75000,M,1.0,0.0,Partial College,Skilled Manual,True,1.0
5238,699.5018,2001-12-28,1960-09-27,M,50001-75000,M,1.0,0.0,Partial College,Skilled Manual,True,1.0
5252,2.7,2004-04-11,1977-10-20,M,25001-50000,M,0.0,0.0,High School,Skilled Manual,True,2.0
5255,-69.99,2004-02-09,1958-12-12,M,25001-50000,M,2.0,0.0,Partial College,Clerical,True,1.0
5256,531.0,2004-02-07,1954-02-10,S,0-25000,M,2.0,0.0,Partial College,Manual,False,1.0
5269,585.99,2003-10-22,1972-10-24,S,25001-50000,M,0.0,0.0,High School,Manual,False,1.0
5270,-13.5,2002-12-07,1978-08-18,S,50001-75000,M,0.0,0.0,Partial College,Skilled Manual,False,2.0
5287,-531.0,2004-05-08,1968-03-07,M,50001-75000,M,2.0,2.0,Bachelors ,Skilled Manual,True,0.0
5288,61.0,2003-12-08,1938-04-15,M,50001-75000,M,3.0,0.0,Graduate Degree,Management,True,2.0
5305,1666.0,2004-06-14,1966-03-15,S,50001-75000,M,0.0,0.0,Graduate Degree,Professional,True,0.0
5306,-2443.35,2003-07-30,1957-11-06,S,greater than 100000,M,2.0,4.0,Partial College,Professional,False,2.0
5319,1085.5,2003-09-15,1972-08-07,M,25001-50000,M,1.0,1.0,Bachelors ,Skilled Manual,True,0.0
5320,32.69,2003-09-17,1976-07-12,M,25001-50000,M,0.0,0.0,Partial College,Skilled Manual,True,1.0
5337,-6.01,2003-10-01,1953-09-16,M,75001-100000,M,3.0,4.0,Bachelors ,Management,True,3.0
5338,9.49,2004-04-17,1968-02-15,M,75001-100000,M,2.0,0.0,Bachelors ,Management,True,3.0
5355,1200.4825,2002-09-02,1975-05-05,S,50001-75000,M,0.0,0.0,Bachelors ,Professional,False,2.0
5356,559.81,2004-06-26,1969-11-22,M,75001-100000,M,3.0,0.0,Graduate Degree,Professional,False,0.0
5369,2510.85,2001-08-03,1940-10-26,M,25001-50000,M,2.0,0.0,Bachelors ,Management,False,2.0
5370,-69.99,2003-11-01,1944-09-06,M,25001-50000,M,5.0,0.0,Partial High School,Clerical,False,2.0
5373,802.1818,2002-03-03,1955-08-26,M,25001-50000,M,1.0,0.0,Partial College,Clerical,True,1.0
5387,-21.98,2004-07-17,1959-07-26,M,50001-75000,M,4.0,3.0,Bachelors ,Professional,True,0.0
5388,2434.3575,2002-11-10,1976-03-13,M,75001-100000,M,0.0,0.0,Bachelors ,Professional,False,2.0
5405,-2071.4192,2002-10-03,1946-06-07,M,25001-50000,M,5.0,0.0,High School,Professional,True,4.0
5406,-49.99,2004-02-17,1979-10-13,M,25001-50000,M,0.0,0.0,High School,Skilled Manual,True,2.0
5420,146.48,2003-12-24,1973-05-12,S,75001-100000,M,0.0,0.0,Bachelors ,Professional,True,3.0
5423,22.7,2003-08-10,1939-06-20,S,50001-75000,M,3.0,0.0,Graduate Degree,Management,False,2.0
5437,4717.05,2003-04-11,1968-04-28,M,25001-50000,M,0.0,0.0,Graduate Degree,Clerical,True,0.0
5438,-4.99,2004-01-18,1954-05-06,M,25001-50000,M,1.0,0.0,High School,Manual,True,1.0
5455,559.19,2003-08-22,1963-06-05,M,50001-75000,M,4.0,2.0,Bachelors ,Professional,True,2.0
5456,-2443.3525,2002-12-15,1969-10-25,M,75001-100000,F,1.0,0.0,Graduate Degree,Management,False,0.0
5279,2320.0004,2003-06-11,1965-07-15,S,0-25000,M,2.0,2.0,High School,Manual,True,1.0
5281,-2384.0696,2003-01-14,1962-02-21,S,greater than 100000,M,1.0,1.0,Partial College,Professional,False,4.0
5294,2265.0018,2002-05-26,1945-08-15,M,greater than 100000,M,4.0,4.0,Partial College,Professional,False,4.0
5296,-1194.2,2002-02-24,1978-04-09,S,25001-50000,M,0.0,0.0,High School,Skilled Manual,False,2.0
5311,1085.5,2004-05-17,1973-08-07,M,50001-75000,M,0.0,0.0,Partial College,Professional,False,2.0
5313,-41.52,2004-01-02,1950-04-26,M,50001-75000,M,4.0,2.0,Partial College,Professional,True,1.0
5328,-2049.0964,2003-06-23,1978-03-16,M,50001-75000,M,0.0,0.0,Partial College,Skilled Manual,True,2.0
5330,1179.8618,2002-08-12,1959-04-24,S,25001-50000,M,2.0,0.0,Partial College,Clerical,False,1.0
5345,-24.99,2004-04-24,1965-12-02,M,25001-50000,M,3.0,3.0,Bachelors ,Skilled Manual,True,3.0
5347,-13.01,2004-05-17,1963-05-07,M,50001-75000,M,4.0,2.0,Bachelors ,Professional,True,2.0
5362,110.99,2004-06-08,1944-08-17,M,25001-50000,M,4.0,0.0,High School,Professional,False,2.0
5364,518.98,2002-09-23,1971-10-14,M,50001-75000,M,1.0,1.0,Graduate Degree,Skilled Manual,False,0.0
5245,-4.0,2004-06-26,1965-11-17,M,25001-50000,M,3.0,3.0,Bachelors ,Skilled Manual,True,2.0
5396,4.0,2004-01-25,1957-03-24,M,25001-50000,M,2.0,0.0,High School,Skilled Manual,False,2.0
5398,-4.99,2003-08-25,1946-12-05,S,50001-75000,M,4.0,0.0,Bachelors ,Management,True,2.0
5411,-4.99,2004-04-04,1980-08-16,S,25001-50000,M,0.0,0.0,High School,Skilled Manual,True,2.0
5413,-30.0,2004-04-29,1953-06-14,M,50001-75000,M,3.0,0.0,Graduate Degree,Management,True,2.0
5428,-115.01,2003-09-04,1968-10-23,S,50001-75000,M,2.0,2.0,Bachelors ,Skilled Manual,True,1.0
5430,-10.01,2004-01-12,1949-09-16,S,greater than 100000,M,4.0,5.0,High School,Management,False,4.0
5445,1124.49,2004-01-27,1967-10-08,S,25001-50000,M,0.0,0.0,Bachelors ,Clerical,False,0.0
5447,-30.0,2003-11-19,1965-02-10,S,75001-100000,M,3.0,3.0,Bachelors ,Skilled Manual,False,2.0
5462,2703.9336,2002-07-31,1976-06-26,S,25001-50000,M,0.0,0.0,Partial College,Clerical,False,1.0
5464,86.17,2003-11-14,1973-09-11,S,25001-50000,M,0.0,0.0,Graduate Degree,Skilled Manual,False,0.0
5479,1537.0,2003-04-15,1972-05-14,S,75001-100000,M,0.0,0.0,Bachelors ,Management,False,1.0
5481,1085.5,2004-06-21,1964-06-05,S,0-25000,F,5.0,2.0,Partial High School,Manual,True,1.0
5496,769.4818,2001-11-12,1963-02-03,S,50001-75000,M,0.0,0.0,Bachelors ,Professional,False,1.0
5498,529.48,2004-03-01,1960-01-02,M,25001-50000,M,3.0,0.0,Graduate Degree,Clerical,True,0.0
5511,31.69,2003-12-27,1972-03-18,S,25001-50000,M,2.0,2.0,Partial College,Clerical,True,0.0
5513,5.0,2004-06-14,1947-05-25,M,75001-100000,M,5.0,0.0,Partial High School,Skilled Manual,False,2.0
5515,1537.0,2003-03-29,1958-01-11,M,75001-100000,M,1.0,0.0,Partial College,Skilled Manual,True,1.0
5528,-539.99,2004-01-31,1959-05-05,M,75001-100000,M,1.0,1.0,Bachelors ,Management,True,3.0
5530,22.7,2004-05-06,1975-08-20,S,50001-75000,M,0.0,0.0,Bachelors ,Professional,False,4.0
5545,-21.0,2004-06-30,1965-09-03,S,0-25000,M,2.0,2.0,High School,Manual,True,1.0
5547,-5.01,2003-09-30,1978-09-16,M,0-25000,M,0.0,0.0,Bachelors ,Clerical,True,0.0
5562,14.98,2004-06-16,1961-02-03,S,0-25000,M,1.0,1.0,Partial College,Manual,False,0.0
5564,-21.49,2003-09-24,1964-11-13,M,50001-75000,M,4.0,4.0,Bachelors ,Professional,True,3.0
5579,2504.37,2002-03-16,1976-01-11,M,75001-100000,M,0.0,0.0,Bachelors ,Professional,True,2.0
5581,73.55,2003-11-20,1971-06-13,S,50001-75000,M,1.0,0.0,Graduate Degree,Skilled Manual,True,0.0
5443,11.99,2004-04-25,1944-06-28,S,75001-100000,M,5.0,0.0,Partial College,Professional,False,2.0
5450,24.32,2004-06-30,1959-09-13,M,50001-75000,M,5.0,5.0,Graduate Degree,Professional,True,3.0
5457,505.0,2003-07-12,1943-08-08,S,0-25000,M,2.0,0.0,Partial College,Manual,False,1.0
5468,3079.33,2002-02-28,1963-03-05,S,50001-75000,M,0.0,0.0,Partial College,Skilled Manual,True,2.0
5475,796.52,2003-02-26,1963-08-28,S,50001-75000,M,3.0,2.0,Graduate Degree,Professional,False,0.0
5482,-21.49,2004-07-30,1965-10-13,S,50001-75000,M,3.0,3.0,Bachelors ,Professional,False,1.0
5493,-50.76,2003-08-15,1976-03-28,M,50001-75000,M,0.0,0.0,Partial College,Professional,False,2.0
5500,-5.0,2004-06-28,1974-06-07,M,50001-75000,M,0.0,0.0,Partial College,Professional,True,2.0
5507,1066.5,2004-01-26,1967-04-27,M,25001-50000,M,0.0,0.0,Bachelors ,Clerical,True,0.0
5518,-1236.3,2002-05-08,1963-09-05,S,greater than 100000,M,2.0,1.0,Bachelors ,Management,False,2.0
5525,155.045,2003-02-21,1953-06-26,S,25001-50000,F,2.0,0.0,Partial College,Skilled Manual,True,2.0
5532,2289.9818,2002-03-03,1944-10-28,S,greater than 100000,M,3.0,4.0,Bachelors ,Management,False,3.0
5536,531.0,2003-10-01,1967-02-28,S,50001-75000,M,0.0,0.0,Graduate Degree,Professional,True,1.0
5543,19.2,2004-04-28,1971-08-09,S,0-25000,F,0.0,0.0,Partial High School,Manual,True,2.0
5550,-30.0,2003-09-23,1951-06-08,M,50001-75000,M,4.0,2.0,Partial College,Professional,False,1.0
5557,65.48,2003-12-28,1966-04-07,S,50001-75000,M,0.0,0.0,Graduate Degree,Professional,False,0.0
5561,-29.99,2004-06-27,1950-10-19,M,50001-75000,M,2.0,1.0,Partial College,Professional,True,2.0
5568,-45.0,2003-12-17,1956-03-14,M,25001-50000,M,1.0,0.0,Partial College,Clerical,True,1.0
5575,1141.49,2003-08-17,1967-06-17,M,0-25000,M,1.0,1.0,Partial College,Manual,True,1.0
5582,1721.99,2004-06-14,1971-10-02,M,50001-75000,M,1.0,0.0,Graduate Degree,Professional,True,0.0
5586,-4.99,2004-02-07,1971-10-17,S,0-25000,M,0.0,0.0,Partial High School,Manual,False,2.0
5593,-12.5,2003-12-08,1975-08-12,S,50001-75000,M,0.0,0.0,Bachelors ,Professional,False,3.0
5600,2285.0018,2003-06-27,1956-01-26,M,50001-75000,M,2.0,0.0,High School,Skilled Manual,False,2.0
5611,-28.99,2003-08-05,1956-01-12,M,75001-100000,M,2.0,1.0,Partial College,Professional,True,1.0
5618,2260.0,2004-06-15,1973-10-18,S,25001-50000,M,0.0,0.0,Graduate Degree,Skilled Manual,False,0.0
5625,-564.99,2004-04-07,1943-06-20,S,50001-75000,M,5.0,0.0,Bachelors ,Management,True,2.0
5636,54.67,2004-05-08,1966-03-25,M,50001-75000,M,0.0,0.0,Graduate Degree,Skilled Manual,True,0.0
5643,7.29,2003-08-28,1955-05-27,S,50001-75000,M,2.0,0.0,High School,Professional,False,2.0
5650,-159.1064,2002-06-02,1966-08-23,M,75001-100000,M,0.0,0.0,Graduate Degree,Skilled Manual,True,0.0
5661,-2049.0964,2002-12-26,1967-08-07,M,50001-75000,M,0.0,0.0,Graduate Degree,Professional,False,1.0
5668,-8.02,2004-04-25,1969-08-01,M,50001-75000,M,5.0,0.0,Graduate Degree,Professional,True,0.0
5675,7.98,2003-10-03,1967-09-17,S,50001-75000,M,0.0,0.0,Partial College,Skilled Manual,False,1.0
5686,-45.0,2004-07-28,1964-10-18,M,50001-75000,M,4.0,4.0,Bachelors ,Professional,False,2.0
5693,27.69,2003-09-08,1972-04-05,S,75001-100000,M,0.0,0.0,Bachelors ,Professional,False,3.0
5700,2360.07,2003-09-22,1950-09-19,S,75001-100000,M,3.0,1.0,Bachelors ,Management,False,1.0
5711,15.49,2004-07-06,1950-06-04,M,50001-75000,M,2.0,1.0,Partial College,Professional,True,1.0
5718,2274.98,2002-03-12,1967-07-17,S,75001-100000,F,5.0,5.0,Graduate Degree,Management,True,3.0
5725,-9.99,2003-12-05,1958-02-04,S,75001-100000,M,1.0,0.0,Bachelors ,Management,False,3.0
5442,1780.98,2003-12-11,1974-10-14,S,25001-50000,M,0.0,0.0,High School,Professional,False,2.0
5444,1681.99,2003-10-22,1970-04-16,M,25001-50000,M,1.0,1.0,Bachelors ,Skilled Manual,True,1.0
5465,4664.0418,2002-12-06,1950-03-18,S,greater than 100000,M,4.0,5.0,High School,Management,False,3.0
5467,-28.61,2004-06-09,1952-09-24,M,75001-100000,M,3.0,4.0,Partial College,Professional,True,4.0
5469,33.46,2003-08-09,1947-08-22,S,greater than 100000,M,5.0,5.0,High School,Management,True,4.0
5474,20.0,2003-08-12,1969-07-17,S,50001-75000,M,5.0,5.0,Graduate Degree,Professional,True,2.0
5476,577.4575,2002-07-07,1975-06-09,M,25001-50000,M,0.0,0.0,High School,Skilled Manual,True,2.0
5499,575.9675,2002-07-29,1978-01-03,M,0-25000,M,0.0,0.0,Bachelors ,Clerical,False,0.0
5501,-41.52,2003-11-08,1966-12-07,M,50001-75000,M,0.0,0.0,Graduate Degree,Professional,True,0.0
5508,-69.99,2004-06-15,1976-10-21,M,25001-50000,M,0.0,0.0,High School,Skilled Manual,True,2.0
5510,-3399.99,2001-11-18,1964-09-11,S,50001-75000,M,0.0,0.0,Bachelors ,Professional,False,1.0
5533,505.0,2004-03-06,1968-09-14,S,50001-75000,M,2.0,2.0,Bachelors ,Skilled Manual,False,1.0
5535,-69.99,2004-04-08,1979-12-26,S,25001-50000,M,0.0,0.0,Partial College,Skilled Manual,False,1.0
5542,688.36,2004-02-12,1952-06-26,M,25001-50000,M,3.0,0.0,High School,Skilled Manual,True,2.0
5544,-1412.075,2003-05-15,1962-02-16,M,25001-50000,M,1.0,0.0,Bachelors ,Skilled Manual,True,1.0
5567,-1322.86,2003-02-07,1962-07-11,S,50001-75000,M,1.0,0.0,Bachelors ,Professional,True,1.0
5569,5.0,2003-08-19,1969-07-26,M,50001-75000,M,1.0,0.0,Graduate Degree,Professional,True,0.0
5574,-9.51,2004-02-28,1956-09-14,S,75001-100000,M,2.0,0.0,Partial High School,Skilled Manual,False,2.0
5576,45.48,2004-01-24,1969-02-17,M,50001-75000,M,5.0,5.0,Graduate Degree,Professional,True,3.0
